stim_idx,n_claims,k,direction,cos_z,cos_empty,n_words,cos_k,lift,error
172,4,3,first,0.9240371641915289,0.42129322559934007,59,0.8305325506429795,0.8140114551944949,
172,4,3,last,0.9240371641915289,0.42129322559934007,77,0.9207791485760493,0.9935195327772566,
172,4,4,first,0.9240371641915289,0.42129322559934007,97,0.9229899721898415,0.9979170469869416,
172,4,4,last,0.9240371641915289,0.42129322559934007,97,0.9229899721898415,0.9979170469869416,
173,3,1,first,0.9019273420170179,0.35611839963888214,22,0.4838280516715346,0.23398233725561676,
173,3,1,last,0.9019273420170179,0.35611839963888214,42,0.8762776497711673,0.9530060974558374,
173,3,2,first,0.9019273420170179,0.35611839963888214,61,0.8853630298535679,0.9696518124249158,
173,3,2,last,0.9019273420170179,0.35611839963888214,81,0.8986260442957488,0.9939515506893584,
173,3,3,first,0.9019273420170179,0.35611839963888214,103,0.901540114026997,0.9992905429721732,
173,3,3,last,0.9019273420170179,0.35611839963888214,103,0.901540114026997,0.9992905429721732,
174,4,1,first,0.8163772489571718,0.17523215255379815,23,0.34960728656252793,0.2719745264947366,
174,4,1,last,0.8163772489571718,0.17523215255379815,33,0.7685497880650168,0.9254030621766395,
174,4,2,first,0.8163772489571718,0.17523215255379815,42,0.5149047312101459,0.529790496038738,
174,4,2,last,0.8163772489571718,0.17523215255379815,53,0.8003048581567639,0.9749317418310316,
174,4,3,first,0.8163772489571718,0.17523215255379815,62,0.52852082811325,0.5510276496557369,
174,4,3,last,0.8163772489571718,0.17523215255379815,72,0.8189106632962884,1.0039513900259525,
174,4,4,first,0.8163772489571718,0.17523215255379815,95,0.8172447271834332,1.0013530138983011,
174,4,4,last,0.8163772489571718,0.17523215255379815,95,0.8172447271834332,1.0013530138983011,
175,3,1,first,0.8492495845878457,0.5449742630355391,22,0.6303458071770359,0.2805733429381028,
175,3,1,last,0.8492495845878457,0.5449742630355391,36,0.7896480729724501,0.804119797454064,
175,3,2,first,0.8492495845878457,0.5449742630355391,67,0.7371866262984647,0.631705398526325,
175,3,2,last,0.8492495845878457,0.5449742630355391,81,0.8830965220939103,1.1112378661975915,
175,3,3,first,0.8492495845878457,0.5449742630355391,103,0.8552140539783675,1.0196022121021617,
175,3,3,last,0.8492495845878457,0.5449742630355391,103,0.8552140539783675,1.0196022121021617,
176,3,1,first,0.8908611083702643,0.3270504341078523,23,0.4511556375529803,0.2201185772289339,
176,3,1,last,0.8908611083702643,0.3270504341078523,38,0.8187469973354532,0.8720951654043226,
176,3,2,first,0.8908611083702643,0.3270504341078523,63,0.7140437669442719,0.6863888012455452,
176,3,2,last,0.8908611083702643,0.3270504341078523,78,0.847691999458268,0.9234333245491122,
176,3,3,first,0.8908611083702643,0.3270504341078523,101,0.8926573669539661,1.0031859251087285,
176,3,3,last,0.8908611083702643,0.3270504341078523,101,0.8926573669539661,1.0031859251087285,
177,3,1,first,0.9284301856371583,0.29324182697155227,20,0.48819726033299216,0.3069253878817919,
177,3,1,last,0.9284301856371583,0.29324182697155227,43,0.8516429204148025,0.8791110319092288,
177,3,2,first,0.9284301856371583,0.29324182697155227,58,0.7359753289719663,0.6970113604262235,
177,3,2,last,0.9284301856371583,0.29324182697155227,81,0.902550145219654,0.959256116607879,
177,3,3,first,0.9284301856371583,0.29324182697155227,101,0.9276798987814595,0.9988187962744233,
177,3,3,last,0.9284301856371583,0.29324182697155227,101,0.9276798987814595,0.9988187962744233,
178,3,1,first,0.8345001342402306,0.2908108786727368,19,0.4395598744725319,0.273591935607654,
178,3,1,last,0.8345001342402306,0.2908108786727368,42,0.7825299664018861,0.9044120013295114,
178,3,2,first,0.8345001342402306,0.2908108786727368,53,0.8161738410232019,0.966292706671387,
178,3,2,last,0.8345001342402306,0.2908108786727368,76,0.8284406555549192,0.988854886089322,
178,3,3,first,0.8345001342402306,0.2908108786727368,95,0.8353833477718561,1.00162448222506,
178,3,3,last,0.8345001342402306,0.2908108786727368,95,0.8353833477718561,1.00162448222506,
179,3,1,first,0.8712666771788659,0.2790732316702873,26,0.30289352795986557,0.04022384318881018,
179,3,1,last,0.8712666771788659,0.2790732316702873,48,0.8082030770222517,0.8935084462097435,
179,3,2,first,0.8712666771788659,0.2790732316702873,62,0.49649395589726114,0.3671447664204589,
179,3,2,last,0.8712666771788659,0.2790732316702873,84,0.8331473977205018,0.9356303590533208,
179,3,3,first,0.8712666771788659,0.2790732316702873,110,0.8711707094256156,0.9998379452626872,
179,3,3,last,0.8712666771788659,0.2790732316702873,110,0.8711707094256156,0.9998379452626872,
180,4,1,first,0.8138537163815842,0.2112337463615996,10,0.3847612105627523,0.28795505100071284,
180,4,1,last,0.8138537163815842,0.2112337463615996,42,0.7776801199442517,0.9399727884289448,
180,4,2,first,0.8138537163815842,0.2112337463615996,20,0.3500887022371609,0.2304187759840691,
180,4,2,last,0.8138537163815842,0.2112337463615996,82,0.794402458069992,0.9677221810107833,
180,4,3,first,0.8138537163815842,0.2112337463615996,60,0.6446260478810286,0.7191801186161428,
180,4,3,last,0.8138537163815842,0.2112337463615996,92,0.7847998303312527,0.9517873826030557,
180,4,4,first,0.8138537163815842,0.2112337463615996,102,0.8123261206140211,0.9974650760951177,
180,4,4,last,0.8138537163815842,0.2112337463615996,102,0.8123261206140211,0.9974650760951177,
181,3,1,first,0.9028918830772029,0.3576349821072844,18,0.4247718221989818,0.12312882234460945,
181,3,1,last,0.9028918830772029,0.3576349821072844,47,0.9005880992101869,0.9957748652737489,
181,3,2,first,0.9028918830772029,0.3576349821072844,54,0.8260661944783072,0.8591018500412632,
181,3,2,last,0.9028918830772029,0.3576349821072844,83,0.9169094549762923,1.025708197134515,
181,3,3,first,0.9028918830772029,0.3576349821072844,101,0.8985028805764179,0.9919505787217406,
181,3,3,last,0.9028918830772029,0.3576349821072844,101,0.8985028805764179,0.9919505787217406,
182,3,1,first,0.8931599333133075,0.30924396584973113,20,0.4207118081686755,0.1908970614438584,
182,3,1,last,0.8931599333133075,0.30924396584973113,45,0.8345917017432366,0.8996974995828929,
182,3,2,first,0.8931599333133075,0.30924396584973113,60,0.8503419391914444,0.9266709655023538,
182,3,2,last,0.8931599333133075,0.30924396584973113,85,0.8716173378154918,0.9631066853824999,
182,3,3,first,0.8931599333133075,0.30924396584973113,105,0.8933282591987608,1.0002882707355727,
182,3,3,last,0.8931599333133075,0.30924396584973113,105,0.8933282591987608,1.0002882707355727,
183,3,1,first,0.9427064972307378,0.4287703019096302,24,0.5072124095768681,0.15263005093118062,
183,3,1,last,0.9427064972307378,0.4287703019096302,41,0.9055943282112631,0.9277883726475284,
183,3,2,first,0.9427064972307378,0.4287703019096302,58,0.8344799346571083,0.7894163447546061,
183,3,2,last,0.9427064972307378,0.4287703019096302,75,0.9397795746357891,0.9943048911098388,
183,3,3,first,0.9427064972307378,0.4287703019096302,99,0.9409023162896435,0.9964894845750897,
183,3,3,last,0.9427064972307378,0.4287703019096302,99,0.9409023162896435,0.9964894845750897,
184,4,1,first,0.8872834227206049,0.2135047391653818,22,0.3277675900347833,0.16958513775842313,
184,4,1,last,0.8872834227206049,0.2135047391653818,28,0.5653062040909627,0.5221320791410093,
184,4,2,first,0.8872834227206049,0.2135047391653818,68,0.7464765916118616,0.7910191661663,
184,4,2,last,0.8872834227206049,0.2135047391653818,46,0.8465979333772053,0.9396159446174213,
184,4,3,first,0.8872834227206049,0.2135047391653818,86,0.8756799912032908,0.9827785713610171,
184,4,3,last,0.8872834227206049,0.2135047391653818,92,0.8842959896946282,0.9955661508758137,
184,4,4,first,0.8872834227206049,0.2135047391653818,114,0.887024196882896,0.9996152655997648,
184,4,4,last,0.8872834227206049,0.2135047391653818,114,0.887024196882896,0.9996152655997648,
185,3,1,first,0.8713721687769267,0.43764918811277986,20,0.6108216664481311,0.3992697783045239,
185,3,1,last,0.8713721687769267,0.43764918811277986,44,0.8550294237822363,0.9623198545540169,
185,3,2,first,0.8713721687769267,0.43764918811277986,52,0.7725931257504282,0.7722531490601646,
185,3,2,last,0.8713721687769267,0.43764918811277986,76,0.8789495833635607,1.0174706320034759,
185,3,3,first,0.8713721687769267,0.43764918811277986,96,0.873525614475614,1.0049650255916573,
185,3,3,last,0.8713721687769267,0.43764918811277986,96,0.873525614475614,1.0049650255916573,
186,3,1,first,0.8894164536086431,0.3242543271572232,22,0.38319056836109183,0.10428200766728955,
186,3,1,last,0.8894164536086431,0.3242543271572232,41,0.8596695162796286,0.9473656567969414,
186,3,2,first,0.8894164536086431,0.3242543271572232,59,0.8201975333682097,0.8775237812288482,
186,3,2,last,0.8894164536086431,0.3242543271572232,78,0.8831612456459632,0.9889320114177581,
186,3,3,first,0.8894164536086431,0.3242543271572232,100,0.8900500817965001,1.0011211441075067,
186,3,3,last,0.8894164536086431,0.3242543271572232,100,0.8900500817965001,1.0011211441075067,
187,3,1,first,0.9419940667536388,0.410797836986397,17,0.4813715928012683,0.13285816400804484,
187,3,1,last,0.9419940667536388,0.410797836986397,44,0.9136698632411101,0.9466784552952496,
187,3,2,first,0.9419940667536388,0.410797836986397,58,0.7908415684640614,0.7154488495601539,
187,3,2,last,0.9419940667536388,0.410797836986397,85,0.9372403075219806,0.9910508415435456,
187,3,3,first,0.9419940667536388,0.410797836986397,102,0.9432985063481826,1.0024556642563431,
187,3,3,last,0.9419940667536388,0.410797836986397,102,0.9432985063481826,1.0024556642563431,
188,3,1,first,0.7689345928145156,0.4540795953428253,18,0.47252988205251556,0.05859931351843689,
188,3,1,last,0.7689345928145156,0.4540795953428253,52,0.7439796404235682,0.9207414441843467,
188,3,2,first,0.7689345928145156,0.4540795953428253,58,0.6755376015537061,0.7033650664248798,
188,3,2,last,0.7689345928145156,0.4540795953428253,92,0.7596873213042675,0.9706300627765023,
188,3,3,first,0.7689345928145156,0.4540795953428253,110,0.7665422670708959,0.9924018174625454,
188,3,3,last,0.7689345928145156,0.4540795953428253,110,0.7665422670708959,0.9924018174625454,
189,3,1,first,0.8944654821075234,0.31498661293878677,20,0.3690600135943253,0.09331384375258908,
189,3,1,last,0.8944654821075234,0.31498661293878677,43,0.8581000419098038,0.9372445793409415,
189,3,2,first,0.8944654821075234,0.31498661293878677,58,0.8721451032215959,0.9614819796312051,
189,3,2,last,0.8944654821075234,0.31498661293878677,81,0.8845412198446343,0.9828738150933345,
189,3,3,first,0.8944654821075234,0.31498661293878677,101,0.8947386056173172,1.0004713260902602,
189,3,3,last,0.8944654821075234,0.31498661293878677,101,0.8947386056173172,1.0004713260902602,
190,3,1,first,0.9288441812885642,0.26699216598082864,19,0.48044116312894947,0.3225026021094388,
190,3,1,last,0.9288441812885642,0.26699216598082864,40,0.8893586071969043,0.9403407813553297,
190,3,2,first,0.9288441812885642,0.26699216598082864,53,0.825779911305426,0.8442789814046011,
190,3,2,last,0.9288441812885642,0.26699216598082864,74,0.9245940296701575,0.993578395894994,
190,3,3,first,0.9288441812885642,0.26699216598082864,93,0.9294086657913885,1.0008528862793624,
190,3,3,last,0.9288441812885642,0.26699216598082864,93,0.9294086657913885,1.0008528862793624,
191,3,1,first,0.8108748146967543,0.24974801780867387,18,0.30334164395758506,0.09551072314873017,
191,3,1,last,0.8108748146967543,0.24974801780867387,35,0.7431386627950045,0.8792854800779367,
191,3,2,first,0.8108748146967543,0.24974801780867387,58,0.732765047188504,0.860798365108502,
191,3,2,last,0.8108748146967543,0.24974801780867387,75,0.8062859482198075,0.9918220507336383,
191,3,3,first,0.8108748146967543,0.24974801780867387,93,0.8135133036404522,1.0047021260761926,
191,3,3,last,0.8108748146967543,0.24974801780867387,93,0.8135133036404522,1.0047021260761926,
192,5,1,first,0.9396834343563953,0.41475017148938864,23,0.5334102474773449,0.2260479271972123,
192,5,1,last,0.9396834343563953,0.41475017148938864,27,0.8620542244279891,0.8521160394667658,
192,5,2,first,0.9396834343563953,0.41475017148938864,31,0.5679812920551446,0.2919059076745485,
192,5,2,last,0.9396834343563953,0.41475017148938864,44,0.892811102853587,0.9107080179167774,
192,5,3,first,0.9396834343563953,0.41475017148938864,54,0.6518200856960212,0.45161915042654655,
192,5,3,last,0.9396834343563953,0.41475017148938864,67,0.9227332365695757,0.9677098043011346,
192,5,4,first,0.9396834343563953,0.41475017148938864,71,0.9336172014756255,0.9884438016984519,
192,5,4,last,0.9396834343563953,0.41475017148938864,75,0.9369367830396013,0.9947676180743571,
192,5,5,first,0.9396834343563953,0.41475017148938864,98,0.9398164239715049,1.0002533457574838,
192,5,5,last,0.9396834343563953,0.41475017148938864,98,0.9398164239715049,1.0002533457574838,
193,3,1,first,0.8979559908642112,0.31339235574005336,21,0.4420861345103438,0.22015358301061033,
193,3,1,last,0.8979559908642112,0.31339235574005336,40,0.8755296643210881,0.9616357823244345,
193,3,2,first,0.8979559908642112,0.31339235574005336,56,0.835320453167067,0.8928507797378796,
193,3,2,last,0.8979559908642112,0.31339235574005336,75,0.8857369353632529,0.979097133713487,
193,3,3,first,0.8979559908642112,0.31339235574005336,96,0.897070300899915,0.9984848698908408,
193,3,3,last,0.8979559908642112,0.31339235574005336,96,0.897070300899915,0.9984848698908408,
194,3,1,first,0.7998918292842319,0.3278236029264171,19,0.46262011926542906,0.28554456498590924,
194,3,1,last,0.7998918292842319,0.3278236029264171,46,0.766943171122668,0.9302036097286714,
194,3,2,first,0.7998918292842319,0.3278236029264171,59,0.7315521573262639,0.8552334850298347,
194,3,2,last,0.7998918292842319,0.3278236029264171,86,0.8014503078567274,1.0033013841760117,
194,3,3,first,0.7998918292842319,0.3278236029264171,105,0.7969572300294558,0.993783527272281,
194,3,3,last,0.7998918292842319,0.3278236029264171,105,0.7969572300294558,0.993783527272281,
195,3,1,first,0.8510677382603385,0.2581490560191835,21,0.3288372032580798,0.11922064417283054,
195,3,1,last,0.8510677382603385,0.2581490560191835,31,0.753722156798045,0.8358196758207382,
195,3,2,first,0.8510677382603385,0.2581490560191835,60,0.6617097328904212,0.680634105415318,
195,3,2,last,0.8510677382603385,0.2581490560191835,70,0.7888896890989943,0.8951322482767462,
195,3,3,first,0.8510677382603385,0.2581490560191835,91,0.8472337417921746,0.9935336892174287,
195,3,3,last,0.8510677382603385,0.2581490560191835,91,0.8472337417921746,0.9935336892174287,
196,3,1,first,0.8834351287941226,0.31630870094016783,18,0.4304245538231168,0.2012176602574688,
196,3,1,last,0.8834351287941226,0.31630870094016783,36,0.8532619350925842,0.946796354005727,
196,3,2,first,0.8834351287941226,0.31630870094016783,61,0.8061940264474582,0.8638026751125847,
196,3,2,last,0.8834351287941226,0.31630870094016783,79,0.8775739988142821,0.9896652145060152,
196,3,3,first,0.8834351287941226,0.31630870094016783,97,0.8824446564663594,0.9982535246479146,
196,3,3,last,0.8834351287941226,0.31630870094016783,97,0.8824446564663594,0.9982535246479146,
197,3,1,first,0.9311390985379839,0.408816770807808,21,0.5341629863363742,0.23997866618736274,
197,3,1,last,0.9311390985379839,0.408816770807808,42,0.9082930911045369,0.9562607106368064,
197,3,2,first,0.9311390985379839,0.408816770807808,62,0.6676139210223854,0.4954740329390403,
197,3,2,last,0.9311390985379839,0.408816770807808,83,0.9283769299961729,0.9947117548012654,
197,3,3,first,0.9311390985379839,0.408816770807808,104,0.9302282149977547,0.9982560892156618,
197,3,3,last,0.9311390985379839,0.408816770807808,104,0.9302282149977547,0.9982560892156618,
198,4,1,first,0.8918385403594774,0.3667922489079138,17,0.41199154690704587,0.08608631035974432,
198,4,1,last,0.8918385403594774,0.3667922489079138,35,0.8741375675591766,0.9662868339639844,
198,4,2,first,0.8918385403594774,0.3667922489079138,32,0.4483538762130212,0.15534178344469193,
198,4,2,last,0.8918385403594774,0.3667922489079138,59,0.8713712611083453,0.9610181433820862,
198,4,3,first,0.8918385403594774,0.3667922489079138,56,0.8143860728156794,0.8524844974532247,
198,4,3,last,0.8918385403594774,0.3667922489079138,74,0.8957162161412828,1.007385397906697,
198,4,4,first,0.8918385403594774,0.3667922489079138,91,0.8890351182180122,0.9946606190975756,
198,4,4,last,0.8918385403594774,0.3667922489079138,91,0.8890351182180122,0.9946606190975756,
199,4,1,first,0.9201978505110014,0.334804731984811,18,0.506564483590145,0.2934092427286529,
199,4,1,last,0.9201978505110014,0.334804731984811,37,0.8858591895213437,0.9413408530047122,
199,4,2,first,0.9201978505110014,0.334804731984811,33,0.6020373776532724,0.4565011736749779,
199,4,2,last,0.9201978505110014,0.334804731984811,63,0.8868661309024691,0.9430609644123429,
199,4,3,first,0.9201978505110014,0.334804731984811,59,0.8978519413911981,0.9618275165651718,
199,4,3,last,0.9201978505110014,0.334804731984811,78,0.9110640540189345,0.9843971577338276,
199,4,4,first,0.9201978505110014,0.334804731984811,96,0.920480185043225,1.0004822990282742,
199,4,4,last,0.9201978505110014,0.334804731984811,96,0.920480185043225,1.0004822990282742,
