row,stim_idx,claim_idx,n_claims,split,has_det,n_tok_claim,n_tok_corrupt,n_tok_paraphrase,d_corr_T_last,d_para_T_last,d_det_T_last,d_corr_T_mean,d_para_T_mean,d_det_T_mean,d_corr_AR,d_para_AR,d_det_AR,S_T_last,S_det_T_last,ratio_T_last,S_T_mean,S_det_T_mean,ratio_T_mean,S_AR,S_det_AR,ratio_AR,claim,corrupt,paraphrase,corrupt_det
620,184,2,4,eval,True,23,23,25,0.02628723528122212,0.48541112040878076,0.004004449880179672,1.1261706046927777e-05,0.000945181741797807,5.793762482264597e-05,0.05111177470802164,0.04463789885413538,0.011409035134914314,-0.45912388512755864,-0.4814066705286011,0.05415457985199179,-0.0009339200357508792,-0.000887244116975161,0.01191485779814913,0.006473875853886257,-0.03322886371922107,1.1450309270837575,"Final token ""directly"" ends an incomplete clause (""cannot travel north to Manhattan and return to the subway directly...","Final token ""directly"" ends an incomplete clause (""cannot travel north to Manhattan and return to the subway indirectly...","The final word ""directly"" concludes an unfinished clause (""cannot travel north to Manhattan and return to the subway directly...).","Final token ""directly"" ends an incomplete clause (""cannot travel north to US and return to the subway directly..."
622,185,0,3,eval,True,34,32,37,0.01561152495673368,0.24804063239534047,0.020623760620367304,0.00013939075299784776,0.0015999601788533324,0.0001546578615584382,0.007350861928008379,0.04113086914218467,0.010104026670220811,-0.23242910743860679,-0.22741687177497316,0.06293938539816006,-0.0014605694258554847,-0.0014453023172948942,0.08712138891965863,-0.03378000721417629,-0.031026842471963856,0.17871885718235853,"Historical/encyclopedic description detailing a geographic term's origins and cultural references, listing multiple ancient sources and evidence of the ""Caucasian"" name.","Historical/encyclopedic description detailing a geographic term's origins and cultural references, listing multiple ancient sources and evidence of the ""African"" name.","A historical/encyclopedic account tracing the etymology of a geographical term and its cultural associations, including several ancient references and proof of the ""Caucasian"" designation.","Historical/encyclopedic description detailing a geographic term's origins and cultural references, listing multiple ancient sources and evidence of the ""Dutch"" name."
623,185,1,3,eval,True,41,41,41,0.002904946354065574,0.06346887345125807,0.012123546467223911,2.007458615760349e-05,0.0004787769686558363,0.0005619192396709716,0.0018372504020912617,0.10743958491453343,0.007605887733270977,-0.060563927097192494,-0.051345326984034156,0.045769622117154386,-0.0004587023824982328,8.314227101513527e-05,0.041928888546921506,-0.10560233451244216,-0.09983369718126245,0.01710031180363147,"The sentence structure ""The name appears in Greek, Roman, and other historical texts, and is recorded by early travelers, scholars, and even the Bible and other sources"" continues listing additional historical attestations.","The sentence structure ""The name appears in Greek, Roman, and other historical texts, and is recorded by early travelers, scholars, and even the Quran and other sources"" continues listing additional historical attestations.","The sentence structure ""The name is mentioned in Greek, Roman, and various historical documents, and is documented by early travelers, scholars, and the Bible among other sources"" also enumerates further historical evidence.","The sentence structure ""Afterward name appears in Greek, Roman, and other historical texts, and is recorded by early travelers, scholars, and even the Bible and other sources"" continues listing additional historical attestations."
624,185,2,3,eval,True,60,62,66,0.007795621078953374,0.04903617772725,0.006063741599645844,0.0001956868040785542,0.0013426340741543585,0.00025386260005788586,0.006636147297480521,0.006939275537814038,0.004225368796929141,-0.04124055664829662,-0.04297243612760415,0.15897693173220664,-0.0011469472700758043,-0.0010887714740964727,0.14574842680184855,-0.0003031282403335167,-0.002713906740884897,0.9563170191640774,"Final token ""and"" ends an incomplete list (""and mentioned in the Bible, Greek scholars, Roman historians, and other sources, and""), strongly expecting a noun phrase like ""are recorded in medieval legends"" or ""the Byzantine era"" or ""also in later historical accounts"" completing the enumeration.","Final token ""and"" ends an incomplete list (""and mentioned in the Bible, Greek scholars, Roman historians, and other sources, and""), strongly expecting a noun phrase like ""are recorded in atheistic manifestos"" or ""the Byzantine era"" or ""also in later historical accounts"" completing the enumeration.","The final token ""and"" concludes an incomplete list (""and mentioned in the Bible, Greek scholars, Roman historians, and other sources, and""), with a strong expectation of a noun phrase such as ""are recorded in medieval legends"" or ""the Byzantine era"" or ""also in later historical accounts"" to complete the enumeration.","Final token ""and"" ends an incomplete list (""and mentioned in the His, Greek scholars, Roman historians, and other sources, and""), strongly expecting a noun phrase like ""are recorded in medieval legends"" or ""the Byzantine era"" or ""also in later historical accounts"" completing the enumeration."
625,186,0,3,eval,False,25,25,28,0.06995737827066884,0.04309941867862144,,1.8383636845253903e-05,0.0010137181049619803,,0.004760540051533035,0.1473388936561707,,0.026857959592047398,,1.6231629199530184,-0.0009953344681167264,,0.018134860919686725,-0.14257835360463766,,0.032310138439360134,"Wiki article format with numbered list structure discussing a superhero costume, blending pop culture references with academic analysis of the character's evolution.","Wiki article format with numbered list structure discussing a superhero costume, blending pop culture references with academic analysis of the character's decline.","A wiki article utilizing a numbered list to explore a superhero costume, intertwining pop culture allusions with scholarly examination of the character's development.",
626,186,1,3,eval,True,52,52,47,0.09192473287134861,0.14594196321832098,0.004907011550532636,0.00034463688665298253,0.0019958213783054513,6.084400029626735e-05,0.18931735685856121,0.2796087887715668,0.0024729912934886578,-0.05401723034697237,-0.14103495166778834,0.6298718397657456,-0.0016511844916524687,-0.001934977378009184,0.1726792239020888,-0.0902914319130056,-0.27713579747807815,0.6770794211809581,"The sentence ending ""Another example is the actor who starred in Buffy the Vampire Slayer, Dawson's Creek, and Angel"" is listing similar television series from the 1990s horror genre, with ""Angel"" implying a second show's vampire context.","The sentence ending ""Another example is the actor who starred in Buffy the Vampire Slayer, Dawson's Creek, and Friends"" is listing similar television series from the 1990s horror genre, with ""Friends"" implying a second show's vampire context.","The sentence concludes with an actor known for roles in Buffy the Vampire Slayer, Dawson's Creek, and Angel, all part of the late 1990s horror TV lineup, where Angel suggests a continuation of the vampire theme.","The sentence ending ""Another example is the actor who starred in Buffy the Vampire Slayer, Dawson's Creek, and Angel"" is listing similar television series from the 1997s horror genre, with ""Angel"" implying a second show's vampire context."
627,186,2,3,eval,True,60,59,61,0.004765863256770975,0.05548876152550497,0.01868163432864056,0.00020371492518644896,0.0014341264229180695,0.0005163535767058747,0.004115053884554576,0.005866082942359796,0.030711910570916157,-0.050722898268733996,-0.03680712719686441,0.08588880208797565,-0.0012304114977316205,-0.0009177728462121948,0.14204809417843564,-0.0017510290578052201,0.02484582762855636,0.7014994375274176,"Final token ""Angel"" ends mid-list (""Buffy, and Angel""), part of a parenthetical reference clause (""from the series Buffy the Vampire Slayer and Angel""), strongly expecting "" (TV)"" or "" (The WB)"" or "" (a)""; completing the list of his acting credits.","Final token ""Angel"" ends mid-list (""Buffy, and Angel""), part of a parenthetical reference clause (""from the series Buffy the Vampire Slayer and Angel""), strongly expecting "" (movie)"" or "" (Disney)"" or "" (a)""; completing the list of his acting credits.","Final token ""Angel"" concludes mid-list (""Buffy, and Angel""), part of a parenthetical reference clause (""from the series Buffy the Vampire Slayer and Angel""), with strong anticipation for "" (TV)"", "" (The WB)"", or "" (a)""; finishing the list of his acting credits.","Final token ""The"" ends mid-list (""Buffy, and Angel""), part of a parenthetical reference clause (""from the series Buffy the Vampire Slayer and Angel""), strongly expecting "" (TV)"" or "" (The WB)"" or "" (a)""; completing the list of his acting credits."
629,187,1,3,eval,True,53,53,48,0.09093572237755287,0.0940354523044562,0.03306405442071125,0.0004967279372605216,0.0013391817089246638,0.0008249216095863598,0.04863503241353262,0.08199067561164064,0.008305691020120243,-0.0030997299269033274,-0.06097139788374495,0.9670365819386139,-0.0008424537716641423,-0.000514260099338304,0.37091899773585185,-0.03335564319810802,-0.0736849845915204,0.593177602827652,"The sentence ""Its diet is mainly herbivorous, and during the breeding season it feeds on in"" is mid-description listing dietary details, likely naming insect prey or other food items for the woodcock, continuing a biological fact pattern about the nestling's diet.","The sentence ""Its diet is mainly herbivorous, and during the breeding season it feeds on rocks"" is mid-description listing dietary details, likely naming insect prey or other food items for the woodcock, continuing a biological fact pattern about the nestling's diet.","The sentence ""Its diet primarily consists of plant matter, and during the breeding season, it also consumes"" is mid-way through describing the feeding habits of the woodcock's nestlings, likely to include specific types of insects or food items.","The sentence ""Greek diet is mainly herbivorous, and during the breeding season it feeds on in"" is mid-description listing dietary details, likely naming insect prey or other food items for the woodcock, continuing a biological fact pattern about the nestling's diet."
630,187,2,3,eval,True,62,63,63,0.003219740408012095,0.17018385439078132,0.006368217262138431,0.00011553594007474022,0.0021425735623308295,0.00032888610924008965,0.0028497007512073846,0.005333384550514131,0.0031920071673016137,-0.16696411398276922,-0.1638156371286429,0.01891918842441322,-0.0020270376222560893,-0.0018136874530907399,0.053923908194336526,-0.002483683799306746,-0.002141377383212517,0.5343137597180533,"Final token ""in"" is a prefix mid-word (""in""), part of a dietary list item (""It feeds on in""), immediately requiring a noun like ""sects"" or ""organic matter"" or ""vertebrate insects"" or ""sects and plant material,"" completing the dietary description of the bird's feeding habits.","Final token ""in"" is a prefix mid-word (""in""), part of a dietary list item (""It feeds on in""), immediately requiring a noun like ""rocks"" or ""organic matter"" or ""vertebrate insects"" or ""sects and plant material,"" completing the dietary description of the bird's feeding habits.","Final token ""in"" functions as a mid-word prefix (""in""), belonging to an entry in a dietary list (""It feeds on in""), necessitating an adjacent noun such as ""sects,"" ""organic matter,"" ""vertebrate insects,"" or ""sects and plant material"" to fully describe the bird's feeding habits.","Final token ""in"" is a prefix mid-word (""in""), part of a dietary list item (""Capitol feeds on in""), immediately requiring a noun like ""sects"" or ""organic matter"" or ""vertebrate insects"" or ""sects and plant material,"" completing the dietary description of the bird's feeding habits."
631,188,0,3,eval,False,25,25,30,0.004920167170542,0.09409526265172119,,3.094857622076841e-05,0.0013174082071503168,,0.005016636767664062,0.10667094311386038,,-0.08917509548117919,,0.052289212356558534,-0.0012864596309295484,,0.023492017168857036,-0.10165430634619632,,0.047029084221270195,"Wiki-style article format with structured metadata tags (""Category:History"") suggesting a summary or infobox pattern about a geopolitical conflict.","Wiki-style article format with structured metadata tags (""Category:Science"") suggesting a summary or infobox pattern about a geopolitical conflict.","A wiki-style article format incorporating structured metadata tags (e.g., ""Category:History"") indicating a summary or infobox pattern regarding a geopolitical conflict.",
632,188,1,3,eval,True,45,45,47,0.003314011389092264,0.0333194704854719,0.026616136889814235,9.852322245484935e-06,0.0011242937209444692,0.0012167302964738447,0.0006498855560979067,0.019975080981237014,0.004913056642670943,-0.03000545909637964,-0.006703333595657668,0.09946170634786208,-0.0011144413986989843,9.243657552937545e-05,0.008763121292902389,-0.019325195425139108,-0.015062024338566071,0.03253481458765333,"The phrase "" == Background == "" signals a second section header or closing pattern (""== = =""), implying a closing or continuation of the paired list format, likely a second block or summary of the article's content or metadata.","The phrase "" == Background == "" signals a second section header or closing pattern (""== = =""), implying a closing or continuation of the paired list format, likely a second block or summary of the article's content or data.","The term "" == Background == "" indicates a secondary section header or ending marker (""== = =""), suggesting a conclusion or extension of the paired list structure, probably denoting a second segment or synopsis of the document's information or metadata.","The phrase "" == Fokker == "" signals a second section header or closing pattern (""== = =""), implying a closing or continuation of the paired list format, likely a second block or summary of the article's content or metadata."
633,188,2,3,eval,True,64,64,61,0.003907492381550082,0.16356315849732517,0.007092234249754248,0.00012488227562246212,0.003242564427671679,0.0003474885158597507,0.006418990403160407,0.06918403292142339,0.007391946622869572,-0.15965566611577509,-0.15647092424757092,0.023889807566989378,-0.003117682152049217,-0.0028950759118119285,0.038513429234198364,-0.06276504251826298,-0.06179208629855382,0.09278138512756048,"Final token "" = = "" is mid-pattern ("" == = ""), part of a closing delimiter or section marker sequence ("" == = ""), strongly expecting a continuation like ""Related Articles"" or ""Summary"" or ""End of the box"" or ""Key facts"" or ""The following is a second box"" completing the template.","Final token "" = = "" is mid-pattern ("" == = ""), part of a closing delimiter or section marker sequence ("" == = ""), strongly expecting a continuation like ""Related Videos"" or ""Summary"" or ""End of the box"" or ""Key facts"" or ""The following is a second box"" completing the template.","The final token "" == = "" is a mid-pattern indicator, part of a closing delimiter or section marker sequence, with anticipation for a continuation such as ""Related Articles,"" ""Summary,"" ""End of the box,"" ""Key facts,"" or ""The following is a second box,"" to complete the template.","Final token "" = = "" is mid-pattern ("" == = ""), part of a closing delimiter or section marker sequence ("" == = ""), strongly expecting a continuation like ""Creole Articles"" or ""Summary"" or ""End of the box"" or ""Key facts"" or ""The following is a second box"" completing the template."
634,189,0,3,eval,True,23,23,23,0.008913049996772338,0.10152749664095484,0.08279386377716691,2.7842081013695896e-05,0.000915779404997652,3.852869683940163e-05,0.006240838125398662,0.06244294623269109,0.010558355099213435,-0.0926144466441825,-0.01873363286378793,0.08778951802872417,-0.0008879373239839561,-0.0008772507081582503,0.030402606634036808,-0.056202108107292426,-0.05188459113347765,0.09994464550315153,"British cricket newspaper article format with historical sporting commentary structure, listing match results and player statistics for England's Test team.","British cricket newspaper article format with historical sporting commentary structure, listing match results and player statistics for Wales's Test team.","Historical sporting commentary style in a British cricket newspaper, detailing match outcomes and player stats for England's Test squad.","British cricket newspaper article format with historical sporting commentary structure, listing match results and player statistics for England's November team."
635,189,1,3,eval,True,53,53,55,0.01942827496913746,0.03249133749543931,0.004013234363202445,0.00017086397397014785,0.0002447938236073144,0.000350233515066245,0.014991002077923365,0.00625334539531841,0.00265513905950987,-0.01306306252630185,-0.028478103132236865,0.5979524533843685,-7.392984963716653e-05,0.00010543969145893062,0.697991360452946,0.008737656682604955,-0.0035982063358085403,2.397277158102675,"The sentence ending ""The president of the Players Association ( PCA"" is mid-quote, defining a club's membership vote (""the Professional Cricketers' Association ( PCA""), likely referencing a UK cricket union's award or membership statistics, completing a parenthetical acronym.","The sentence ending ""The president of the Players Association (PCA"" is mid-quote, defining a club's membership vote (""the Professional Cricketers' Association (PCA""), likely referencing a US baseball union's award or membership statistics, completing a parenthetical acronym.","The sentence ending with ""The president of the Players Association (PCA"" is mid-quote, defining a club's membership vote (""the Professional Cricketers' Association (PCA""), likely referencing a UK cricket union's award or membership statistics, and completing a parenthetical acronym.","The sentence ending ""January president of the Players Association ( PCA"" is mid-quote, defining a club's membership vote (""the Professional Cricketers' Association ( PCA""), likely referencing a UK cricket union's award or membership statistics, completing a parenthetical acronym."
637,190,0,3,eval,True,26,24,28,0.008622978471715892,0.1063028211422462,0.010500123089364988,0.00013669899876223024,0.0005116171630689115,0.00011199185818211443,0.08974741661304841,0.046736352162245365,0.04747987726898095,-0.09767984267053031,-0.09580269805288122,0.0811171178625381,-0.00037491816430668123,-0.00039962530488679704,0.2671900175167067,0.04301106445080305,0.0007435251067355875,1.9202914318492388,"Academic reference format with a quoted scholarly term (""Symbolic Interactionism""), establishing a classic sociological text context about everyday life.","Academic reference format with a quoted scholarly term (""Behaviorism""), establishing a classic sociological text context about everyday life.","Academic citation style for a quoted scholarly concept (""Symbolic Interactionism""), setting the stage for a foundational sociological work on daily existence.","Academic reference format with a quoted scholarly term (""Gateway Interactionism""), establishing a classic sociological text context about everyday life."
638,190,1,3,eval,True,47,44,43,0.07843254516641895,0.09432339394119982,0.010407577082087727,0.0006060911555433313,0.0010092191679290652,0.00013080997984149523,0.015648188175963473,0.12058327080555409,0.0026306322025501094,-0.015890848774780864,-0.08391581685911209,0.8315280217261155,-0.0004031280123857339,-0.00087840918808757,0.6005545423666898,-0.10493508262959061,-0.11795263860300398,0.12977080544777125,"The phrase ""Goffman's famous concept of 'The Presentation of Self in Everyday"" is a direct quotation from Erving Goffman's famous work ""The Presentation of Self in Everyday Life,"" strongly implying the classic title follows.","The phrase ""Goffman's famous concept of 'The Presentation of Self in Everyday"" is a direct quotation from Carl Jung's famous work ""The Presentation of Self in Everyday Life,"" strongly implying the classic title follows.","The well-known phrase ""Goffman's famous concept of 'The Presentation of Self in Everyday Life'"" is a direct quote from Erving Goffman's renowned work, strongly suggesting the classic title is referenced.","The phrase ""Goffman's famous concept of 'York Presentation of Self in Everyday"" is a direct quotation from Erving Goffman's famous work ""The Presentation of Self in Everyday Life,"" strongly implying the classic title follows."
639,190,2,3,eval,True,62,62,64,0.007026353920202788,0.1566107309928444,0.018505844241835212,0.00034645566117963433,0.0019497209200467491,0.0009249292083219895,0.02658381384244035,0.0035196158600419025,0.03761652159207962,-0.1495843770726416,-0.13810488675100918,0.04486508603630632,-0.0016032652588671148,-0.0010247917117247596,0.17769500117551554,0.02306419798239845,0.03409690573203772,7.553044110366027,"Final token ""Everyday"" is mid-title (""in Everyday""), part of a quoted book title (""Symbolic Interactionism in Everyday Life""), immediately requiring ""Life"" to complete the title, then likely ""Life"" or ""Interaction"" or ""Life,"" continuing the famous Goffman quote about social behavior.","Final token ""Everyday"" is mid-title (""in Everyday""), part of a quoted book title (""Symbolic Interactionism in Everyday Life""), immediately requiring ""Death"" to complete the title, then likely ""Death"" or ""Interaction"" or ""Death,"" continuing the famous Goffman quote about social behavior.","Final token ""Everyday"" functions as mid-title (""in Everyday""), within a quoted book title (""Symbolic Interactionism in Everyday Life""), necessitating ""Life"" for title completion, followed by probable options like ""Life,"" ""Interaction,"" or ""Life,"" mirroring the renowned Goffman quote on social conduct.","Final token ""Mormonism"" is mid-title (""in Everyday""), part of a quoted book title (""Symbolic Interactionism in Everyday Life""), immediately requiring ""Life"" to complete the title, then likely ""Life"" or ""Interaction"" or ""Life,"" continuing the famous Goffman quote about social behavior."
640,191,0,3,eval,False,20,20,21,0.005796417152004962,0.07672212938683232,,5.48512333117257e-05,0.0005704819274163775,,0.01356229733275005,0.04749142101754622,,-0.07092571223482735,,0.07555078565115779,-0.0005156306941046518,,0.09614894122963416,-0.03392912368479617,,0.28557362660804175,"British music magazine format with celebrity gossip column structure, listing iconic music moments with cultural references and trivia.","British music magazine format with celebrity gossip column structure, listing iconic fashion moments with cultural references and trivia.","British music journal Format featuring a celebrity gossip section, highlighting significant musical events alongside cultural allusions and facts.",
641,191,1,3,eval,True,58,59,51,0.026346729811748237,0.1246149051617721,0.003626637078965156,0.0002123440777003216,0.0011071157203034199,6.457904878809373e-05,0.31626401113068237,0.052546825680533815,0.027594929245342903,-0.09826817535002386,-0.12098826808280694,0.21142518848403843,-0.0008947716426030983,-0.0010425366715153261,0.19179935196126188,0.26371718545014855,-0.024951896435190912,6.018708209958412,"The sentence ending ""Another television show called 'The Best of the Nineties' was a compilation of music from 1985 to 199"" is mid-quote, completing a numeric range about the decade of Britpop's peak, with a similar trivia about music awards.","The sentence ending ""Another television show called 'The Best of the Nineties' was a compilation of music from 1985 to 1990"" is mid-quote, completing a numeric range about the decade of Britpop's peak, with a similar trivia about music awards.","The sentence ending ""Another television show called 'The Best of the Nineties' featured music from 1985 to 199"" continues with a numeric range related to Britpop's height, and includes comparable information about music accolades.","The sentence ending ""Another television show called 'The Best of the Nineties' was a compilation of music from 1992 to 199"" is mid-quote, completing a numeric range about the decade of Britpop's peak, with a similar trivia about music awards."
642,191,2,3,eval,True,59,59,61,0.019995920328910732,0.177186558719171,0.005453039725297093,0.00011546696331221629,0.0029404831981760804,0.00022824343103911016,0.0027130530164349853,0.019784756450804575,0.0012003780534293185,-0.15719063839026026,-0.1717335189938739,0.11285235445315549,-0.002825016234863864,-0.0027122397671369702,0.039268023494858945,-0.01707170343436959,-0.018584378397375256,0.13712845155213702,"Final token ""9"" is mid-number in ""1985 to 199"" — part of a date range expression (""between the best of the eighties and 199""), strongly expecting ""5"" to close the year, then ""5"" or ""end.""","Final token ""9"" is mid-number in ""1985 to 199"" — part of a date range expression (""between the best of the eighties and 199""), strongly expecting ""0"" to close the year, then ""0"" or ""end.""","The middle token ""9"" appears in ""1985 to 199"" — within a date range like ""between the peak of the eighties and 199,"" with a high likelihood that ""5"" will conclude the year, followed by ""5"" or ""end.""","Final token ""16"" is mid-number in ""1985 to 199"" — part of a date range expression (""between the best of the eighties and 199""), strongly expecting ""5"" to close the year, then ""5"" or ""end."""
643,192,0,5,eval,True,33,33,35,0.5148635865852536,0.009209319720157816,0.012663243210079389,2.7185280937369605e-05,0.0019277498782893643,5.3743569580211314e-05,0.0042503521890142615,0.045353455301380574,0.003189010976025086,0.5056542668650957,0.003453923489921573,55.906799006911946,-0.0019005645973519947,-0.001874006308709153,0.014102078928150744,-0.04110310311236631,-0.04216444432535549,0.09371617136489442,"Historical/encyclopedic format with a Wikipedia-style entry suggesting a ship or vessel, implying factual details about a US Navy vessel named ""SS John S.","Historical/encyclopedic format with a Wikipedia-style entry suggesting a ship or vessel, implying factual details about a US Navy vessel named ""SS John K..""","A factual description in historical/encyclopedic style, akin to a Wikipedia entry, for a ship or vessel, specifically identifying a US Navy vessel called SS John S.","Historical/encyclopedic format with a Wikipedia-style entry suggesting a ship or vessel, implying factual details about a Congress Navy vessel named ""SS John S."
644,192,1,5,eval,True,11,11,10,0.3152930496670934,0.1948066475614456,0.07335845679514497,3.600341146869912e-05,0.000703121224500558,2.0496749943088588e-05,0.016554081061212367,0.17673345764341086,0.012335666426336989,0.12048640210564776,-0.12144819076630065,1.6184922517474365,-0.0006671178130318589,-0.0006826244745574694,0.05120512681760263,-0.1601793765821985,-0.16439779121707387,0.09366693370879994,"The phrase ""A German-American merchant vessel named Kennedy.","The phrase ""A German-American merchant vessel named Hitler.""",A merchant vessel of German-American background named Kennedy.,"The phrase ""A German-American merchant vessel named Catholic."
645,192,2,5,eval,False,27,27,29,0.03511687035349087,0.07049086605069166,,0.0001898290242066114,0.0007572961788150367,,0.01571545804115182,0.050611959904217296,,-0.03537399569720079,,0.4981761797086944,-0.0005674671546084253,,0.2506668190293029,-0.03489650186306548,,0.3105087823291805,"During"" signals an incomplete clause introducing historical events or attributes, strongly implying a second clause about the ship's service history or wartime activities.","During"" signals an incomplete clause introducing fictional events or attributes, strongly implying a second clause about the ship's service history or wartime activities.","During"" signals an unfinished clause that hints at historical events or characteristics of the ship, suggesting a subsequent clause detailing its service history or wartime activities.",
646,192,3,5,eval,True,26,26,20,0.03951881350111919,0.44132494202022976,0.050585049596245435,4.611267140819386e-05,0.0007258276707978739,0.0003534126670025062,0.024357453362665482,0.010595415456181811,0.4451673461829688,-0.4018061285191106,-0.3907398924239843,0.08954584193727191,-0.00067971499938968,-0.00037241500379536774,0.06353115658638918,0.01376203790648367,0.434571930726787,2.298867228321313,"Final token ""During"" is mid-clause (""During""), part of a list of attributes (""One of the ship's characteristics.","Final token ""During"" is mid-clause (""During""), part of a list of attributes (""One of the bird's characteristics.","Final token ""During"" is mid-clause (""During""), one of the ship's characteristics listed.","Final token ""North"" is mid-clause (""During""), part of a list of attributes (""One of the ship's characteristics."
647,192,4,5,eval,False,36,36,39,0.0008945336367662815,0.12335490270946015,,2.379099866667289e-05,0.0018730353331543048,,0.0016148467306696945,0.1631884352356403,,-0.12246036907269386,,0.007251707205129831,-0.001849244334487632,,0.012701841895639741,-0.1615735885049706,,0.009895595409919173,"During""), immediately requiring a specific historical event or period phrase like ""its service,"" ""the war years, it was captured,"" or ""his career, the vessel held various roles.""","During""), immediately requiring a specific historical event or period phrase like ""its service,"" ""the war years, it was destroyed,"" or ""his career, the vessel held various roles.""","During""), right away necessitating a distinct historical epoch or era term such as ""its service,"" ""the war years, it was seized,"" or ""his tenure, the ship performed multiple functions.""",
649,193,1,3,eval,True,49,48,38,0.030118544176860773,0.16935313658790951,0.022353033587499516,0.0002641487270024223,0.0019848008600370504,0.0006021349469141901,0.10185982702990959,0.3405653279510178,0.004229186173225652,-0.13923459241104874,-0.14700010300041,0.17784461973177887,-0.001720652133034628,-0.0013826659131228602,0.13308575803291994,-0.2387055009211082,-0.33633614177779214,0.29909042016326365,"The phrase ""Her work has been influenced by the modernist movement and the Pre-Raphael"" is mid-sentence, naming a historical art movement (""Pre-Raphaelite"") suggesting a second influence or list item about feminine imagery or decorative motifs.","The phrase ""Her work has been influenced by the modernist movement and the Rococo"" is mid-sentence, naming a historical art movement (""Pre-Raphaelite"") suggesting a second influence or list item about feminine imagery or decorative motifs.","The sentence fragment ""Her work has been shaped by the modernist movement and the Pre-Raphaelite style"" indicates an additional influence or list element related to feminine imagery or ornamental designs.","The phrase ""Freshman work has been influenced by the modernist movement and the Pre-Raphael"" is mid-sentence, naming a historical art movement (""Pre-Raphaelite"") suggesting a second influence or list item about feminine imagery or decorative motifs."
650,193,2,3,eval,True,60,60,62,0.008462753611892415,0.05991307485759545,0.016909769067132374,0.00047891554470924635,0.0008735910304645822,0.0003891057694569433,0.05183706679103928,0.006431832172846597,0.05304012718154427,-0.051450321245703035,-0.043003305790463076,0.14125053057295311,-0.00039467548575533584,-0.0004844852610076389,0.5482148144934084,0.04540523461819268,0.046608295008697675,8.059455750397364,"Final token "" Raphael"" is mid-word (""the Pre-Raphael""), part of a compound noun phrase listing influences (""the Pre-Raphaelite and Pre-Raphael""), strongly expecting ""ite artists"" or ""ite movement"" or ""ites are mentioned,"" completing the historical art reference about Victorian aesthetic ideals.","Final token "" Raphael"" is mid-word (""the Post-Raphael""), part of a compound noun phrase listing influences (""the Post-Raphaelite and Pre-Raphael""), strongly expecting ""ite artists"" or ""ite movement"" or ""ites are mentioned,"" completing the historical art reference about Victorian aesthetic ideals.","Final token ""Raphael"" is mid-word (""the Pre-Raphael""), part of a compound noun phrase indicating influences (""the Pre-Raphaelite and Pre-Raphael""), anticipating ""ite artists"" or ""ite movement"" or ""ites"" being referenced, thus concluding the historical art reference on Victorian aesthetic ideals.","Final token "" Thomas"" is mid-word (""the Pre-Raphael""), part of a compound noun phrase listing influences (""the Pre-Raphaelite and Pre-Raphael""), strongly expecting ""ite artists"" or ""ite movement"" or ""ites are mentioned,"" completing the historical art reference about Victorian aesthetic ideals."
651,194,0,3,eval,True,29,29,24,0.009456961450701074,0.0674519870510939,0.012981080905425602,8.453796409835235e-05,0.0015375515252270544,9.961391003321385e-05,0.047273193930985946,0.0710996481412336,0.04291857200620741,-0.057995025600392824,-0.054470906145668296,0.1402028593099498,-0.001453013561128702,-0.0014379376151938406,0.054982199107680894,-0.02382645421024765,-0.028181076135026184,0.6648864680326074,"Historical/encyclopedic article format with English-language cultural details about a Japanese deity, describing a modernized name change with textual evidence.","Historical/encyclopedic article format with English-language cultural details about an American deity, describing a modernized name change with textual evidence.","An encyclopedic article in English detailing a Japanese deity, including a contemporary name change supported by textual evidence.","Historical/encyclopedic article format with English-language cultural details about a Parma deity, describing a modernized name change with textual evidence."
652,194,1,3,eval,True,47,47,45,0.43432194867824436,0.2035821235435301,0.023457669132813108,4.998770636022165e-05,0.0007689746317935953,0.0006181328195471458,0.0039763041382344655,0.26722065984646015,0.006882567048108856,0.23073982513471425,-0.180124454410717,2.1333992450735844,-0.0007189869254333736,-0.00015084181224644944,0.06500566376764315,-0.2632443557082257,-0.2603380927983513,0.014880227226888719,"The sentence structure ""However , the character changed his name to a different , altered version with a different , "" introduces a linguistic note about a character's kanji spelling change, suggesting a contradictory or variant meaning detail about ""Ying.""","The sentence structure ""However , the character changed his name to a different , altered version with a different , "" introduces a linguistic note about a character's kanji spelling change, suggesting a contradictory or variant meaning detail about ""ABC."">","The sentence structure ""However, the character altered his name to a modified version with a different kanji spelling, indicating a contradictory or variant meaning for 'Ying',"" conveys a linguistic note about the character's name change.","The sentence structure ""Churchill , the character changed his name to a different , altered version with a different , "" introduces a linguistic note about a character's kanji spelling change, suggesting a contradictory or variant meaning detail about ""Ying."""
