stim_idx,layer,topic_true,topic_foreign,foreign_stim_idx,true_noinj,foreign_noinj,t2a_true,t2a_foreign,error,n_tok_true,n_tok_foreign,true,foreign,true_swap,foreign_swap,true_corr,foreign_corr
124,24,Stefan Wever,Far Away Places (Mad Men),24,-28.19668960571289,-48.22968673706055,-37.2244873046875,-68.07595825195312,,3,7,-32.795562744140625,-61.99894714355469,-28.258121490478516,-49.264190673828125,-4.598873138427734,-13.76926040649414
124,27,Stefan Wever,Far Away Places (Mad Men),24,-28.19668960571289,-48.22968673706055,-37.2244873046875,-68.07595825195312,,3,7,-35.53738784790039,-60.74954605102539,-29.472217559814453,-49.69153594970703,-7.3406982421875,-12.519859313964844
125,16,Corpus Christi Bay,John Cullen,25,-26.144458770751953,-24.264373779296875,-20.431772232055664,-23.659563064575195,,4,3,-24.927490234375,-27.84014892578125,-26.817058563232422,-20.637012481689453,1.2169685363769531,-3.575775146484375
125,20,Corpus Christi Bay,John Cullen,25,-26.144458770751953,-24.264373779296875,-20.431772232055664,-23.659563064575195,,4,3,-20.431772232055664,-23.659563064575195,-26.829986572265625,-18.376949310302734,5.712686538696289,0.6048107147216797
125,24,Corpus Christi Bay,John Cullen,25,-26.144458770751953,-24.264373779296875,-20.431772232055664,-23.659563064575195,,4,3,-20.558425903320312,-29.661941528320312,-32.1004524230957,-26.71721839904785,5.586032867431641,-5.3975677490234375
125,27,Corpus Christi Bay,John Cullen,25,-26.144458770751953,-24.264373779296875,-20.431772232055664,-23.659563064575195,,4,3,-28.188194274902344,-33.60535430908203,-38.94796371459961,-26.544214248657227,-2.0437355041503906,-9.340980529785156
126,16,1998 National League Wild Card tie-breaker game,Mega Man & Bass,26,-61.04438400268555,-39.776771545410156,-57.16828155517578,-59.48514938354492,,13,4,-57.19928741455078,-59.7568244934082,-75.8310317993164,-30.61750030517578,3.8450965881347656,-19.980052947998047
126,20,1998 National League Wild Card tie-breaker game,Mega Man & Bass,26,-61.04438400268555,-39.776771545410156,-57.16828155517578,-59.48514938354492,,13,4,-57.16828155517578,-59.48514938354492,-74.11164093017578,-29.4291934967041,3.8761024475097656,-19.708377838134766
126,24,1998 National League Wild Card tie-breaker game,Mega Man & Bass,26,-61.04438400268555,-39.776771545410156,-57.16828155517578,-59.48514938354492,,13,4,-59.28376770019531,-59.85203170776367,-88.50189971923828,-28.67693328857422,1.7606163024902344,-20.075260162353516
126,27,1998 National League Wild Card tie-breaker game,Mega Man & Bass,26,-61.04438400268555,-39.776771545410156,-57.16828155517578,-59.48514938354492,,13,4,-63.330196380615234,-51.08573913574219,-70.11194610595703,-24.40799903869629,-2.2858123779296875,-11.308967590332031
127,16,The Good Terrorist,Rio de Janeiro bid for the 2016 Summer Olympics,27,-28.692703247070312,-40.54535675048828,-32.71624755859375,-65.78535461425781,,4,13,-30.44344711303711,-63.72789764404297,-39.11528778076172,-20.376312255859375,-1.7507438659667969,-23.182540893554688
127,20,The Good Terrorist,Rio de Janeiro bid for the 2016 Summer Olympics,27,-28.692703247070312,-40.54535675048828,-32.71624755859375,-65.78535461425781,,4,13,-32.71624755859375,-65.78535461425781,-41.45573806762695,-29.18012237548828,-4.0235443115234375,-25.23999786376953
127,24,The Good Terrorist,Rio de Janeiro bid for the 2016 Summer Olympics,27,-28.692703247070312,-40.54535675048828,-32.71624755859375,-65.78535461425781,,4,13,-32.17745590209961,-59.896053314208984,-40.373435974121094,-28.516441345214844,-3.484752655029297,-19.350696563720703
127,27,The Good Terrorist,Rio de Janeiro bid for the 2016 Summer Olympics,27,-28.692703247070312,-40.54535675048828,-32.71624755859375,-65.78535461425781,,4,13,-41.57204818725586,-58.98543930053711,-42.44742202758789,-51.738929748535156,-12.879344940185547,-18.440082550048828
128,16,Arikamedu,The Importance of Being Earnest,28,-24.86334800720215,-26.425132751464844,-18.87845802307129,-53.89939498901367,,4,6,-18.382719039916992,-48.645565032958984,-36.85708999633789,-20.73828125,6.480628967285156,-22.22043228149414
128,20,Arikamedu,The Importance of Being Earnest,28,-24.86334800720215,-26.425132751464844,-18.87845802307129,-53.89939498901367,,4,6,-18.87845802307129,-53.89939498901367,-40.5274543762207,-28.191940307617188,5.984889984130859,-27.474262237548828
128,24,Arikamedu,The Importance of Being Earnest,28,-24.86334800720215,-26.425132751464844,-18.87845802307129,-53.89939498901367,,4,6,-17.55231475830078,-54.95988464355469,-43.169395446777344,-28.916318893432617,7.311033248901367,-28.534751892089844
128,27,Arikamedu,The Importance of Being Earnest,28,-24.86334800720215,-26.425132751464844,-18.87845802307129,-53.89939498901367,,4,6,-24.664775848388672,-39.141395568847656,-30.729764938354492,-31.440956115722656,0.19857215881347656,-12.716262817382812
129,16,"West Hendford Cricket Ground, Yeovil",HMS Boreas (H77),29,-70.57127380371094,-40.774654388427734,-66.95608520507812,-55.2052001953125,,9,9,-62.47812271118164,-52.7697639465332,-69.08778381347656,-35.38615417480469,8.093151092529297,-11.995109558105469
129,20,"West Hendford Cricket Ground, Yeovil",HMS Boreas (H77),29,-70.57127380371094,-40.774654388427734,-66.95608520507812,-55.2052001953125,,9,9,-66.95608520507812,-55.2052001953125,-73.71868133544922,-39.30178451538086,3.6151885986328125,-14.430545806884766
129,24,"West Hendford Cricket Ground, Yeovil",HMS Boreas (H77),29,-70.57127380371094,-40.774654388427734,-66.95608520507812,-55.2052001953125,,9,9,-67.63634490966797,-62.540924072265625,-83.92750549316406,-40.070587158203125,2.9349288940429688,-21.76626968383789
129,27,"West Hendford Cricket Ground, Yeovil",HMS Boreas (H77),29,-70.57127380371094,-40.774654388427734,-66.95608520507812,-55.2052001953125,,9,9,-77.34877014160156,-50.194374084472656,-75.89789581298828,-46.829017639160156,-6.777496337890625,-9.419719696044922
130,16,Johnson – Corey – Chaykovsky reaction,St Nazaire Raid,30,-91.72268676757812,-36.18268585205078,-53.1196403503418,-45.04773712158203,,9,4,-59.49687957763672,-43.34144973754883,-95.52789306640625,-25.84521484375,32.225807189941406,-7.158763885498047
130,20,Johnson – Corey – Chaykovsky reaction,St Nazaire Raid,30,-91.72268676757812,-36.18268585205078,-53.1196403503418,-45.04773712158203,,9,4,-53.1196403503418,-45.04773712158203,-101.7216796875,-32.57884979248047,38.60304641723633,-8.86505126953125
130,24,Johnson – Corey – Chaykovsky reaction,St Nazaire Raid,30,-91.72268676757812,-36.18268585205078,-53.1196403503418,-45.04773712158203,,9,4,-57.148292541503906,-45.45384216308594,-105.8663558959961,-35.57134246826172,34.57439422607422,-9.271156311035156
130,27,Johnson – Corey – Chaykovsky reaction,St Nazaire Raid,30,-91.72268676757812,-36.18268585205078,-53.1196403503418,-45.04773712158203,,9,4,-64.65231323242188,-45.86857986450195,-102.61509704589844,-46.1743278503418,27.07037353515625,-9.685894012451172
131,16,Hydnellum peckii,Ouw Peh Tjoa,31,-37.116355895996094,-53.68250274658203,-36.9344482421875,-60.24809646606445,,7,7,-35.90311050415039,-52.922874450683594,-49.430152893066406,-62.97866439819336,1.2132453918457031,0.7596282958984375
131,20,Hydnellum peckii,Ouw Peh Tjoa,31,-37.116355895996094,-53.68250274658203,-36.9344482421875,-60.24809646606445,,7,7,-36.9344482421875,-60.24809646606445,-56.59340286254883,-66.76045989990234,0.18190765380859375,-6.565593719482422
131,24,Hydnellum peckii,Ouw Peh Tjoa,31,-37.116355895996094,-53.68250274658203,-36.9344482421875,-60.24809646606445,,7,7,-33.63679122924805,-58.669464111328125,-62.786808013916016,-55.2159423828125,3.479564666748047,-4.986961364746094
131,27,Hydnellum peckii,Ouw Peh Tjoa,31,-37.116355895996094,-53.68250274658203,-36.9344482421875,-60.24809646606445,,7,7,-34.128150939941406,-48.71876907348633,-46.256195068359375,-65.51676940917969,2.9882049560546875,4.963733673095703
132,16,The One I Love (manga),Principe Amedeo-class ironclad,32,-42.10841751098633,-57.10253143310547,-41.12101364135742,-70.58030700683594,,8,10,-40.668968200683594,-70.74237060546875,-77.87116241455078,-53.410099029541016,1.4394493103027344,-13.639839172363281
132,20,The One I Love (manga),Principe Amedeo-class ironclad,32,-42.10841751098633,-57.10253143310547,-41.12101364135742,-70.58030700683594,,8,10,-41.12101364135742,-70.58030700683594,-84.1042251586914,-56.11007308959961,0.9874038696289062,-13.477775573730469
132,24,The One I Love (manga),Principe Amedeo-class ironclad,32,-42.10841751098633,-57.10253143310547,-41.12101364135742,-70.58030700683594,,8,10,-47.840633392333984,-66.0167236328125,-79.77391815185547,-53.02391815185547,-5.732215881347656,-8.914192199707031
132,27,The One I Love (manga),Principe Amedeo-class ironclad,32,-42.10841751098633,-57.10253143310547,-41.12101364135742,-70.58030700683594,,8,10,-45.55356979370117,-62.786441802978516,-41.339263916015625,-50.78174591064453,-3.4451522827148438,-5.683910369873047
133,16,Otra Nota,Hurricane Lorenzo (2007),33,-31.45607566833496,-37.75446701049805,-36.92416763305664,-42.90594482421875,,4,8,-36.234981536865234,-38.06365966796875,-38.54975891113281,-25.920085906982422,-4.778905868530273,-0.3091926574707031
133,20,Otra Nota,Hurricane Lorenzo (2007),33,-31.45607566833496,-37.75446701049805,-36.92416763305664,-42.90594482421875,,4,8,-36.92416763305664,-42.90594482421875,-40.47245788574219,-26.733144760131836,-5.46809196472168,-5.151477813720703
133,24,Otra Nota,Hurricane Lorenzo (2007),33,-31.45607566833496,-37.75446701049805,-36.92416763305664,-42.90594482421875,,4,8,-36.1456184387207,-42.737510681152344,-38.453914642333984,-34.038917541503906,-4.689542770385742,-4.983043670654297
133,27,Otra Nota,Hurricane Lorenzo (2007),33,-31.45607566833496,-37.75446701049805,-36.92416763305664,-42.90594482421875,,4,8,-37.829898834228516,-43.400203704833984,-41.608436584472656,-43.64531326293945,-6.373823165893555,-5.6457366943359375
134,16,"Papal conclave, 1769",Weather buoy,34,-48.92256164550781,-28.68477439880371,-45.862152099609375,-32.033634185791016,,10,2,-48.58035659790039,-32.16767120361328,-79.64457702636719,-17.98174285888672,0.3422050476074219,-3.4828968048095703
134,20,"Papal conclave, 1769",Weather buoy,34,-48.92256164550781,-28.68477439880371,-45.862152099609375,-32.033634185791016,,10,2,-45.862152099609375,-32.033634185791016,-78.1365966796875,-18.49049949645996,3.0604095458984375,-3.3488597869873047
134,24,"Papal conclave, 1769",Weather buoy,34,-48.92256164550781,-28.68477439880371,-45.862152099609375,-32.033634185791016,,10,2,-55.26522445678711,-29.7830810546875,-68.49166870117188,-15.671026229858398,-6.342662811279297,-1.098306655883789
134,27,"Papal conclave, 1769",Weather buoy,34,-48.92256164550781,-28.68477439880371,-45.862152099609375,-32.033634185791016,,10,2,-56.77103805541992,-31.070964813232422,-65.95150756835938,-16.904014587402344,-7.848476409912109,-2.386190414428711
135,16,Devin Townsend,HMS Hostile (H55),35,-21.651538848876953,-42.70735168457031,-17.583345413208008,-64.21439361572266,,2,8,-17.6683292388916,-60.7191047668457,-32.39447021484375,-40.17951965332031,3.9832096099853516,-18.01175308227539
135,20,Devin Townsend,HMS Hostile (H55),35,-21.651538848876953,-42.70735168457031,-17.583345413208008,-64.21439361572266,,2,8,-17.583345413208008,-64.21439361572266,-33.68572998046875,-34.43452835083008,4.068193435668945,-21.507041931152344
135,24,Devin Townsend,HMS Hostile (H55),35,-21.651538848876953,-42.70735168457031,-17.583345413208008,-64.21439361572266,,2,8,-18.020103454589844,-64.18321990966797,-35.23286437988281,-61.98847961425781,3.6314353942871094,-21.475868225097656
135,27,Devin Townsend,HMS Hostile (H55),35,-21.651538848876953,-42.70735168457031,-17.583345413208008,-64.21439361572266,,2,8,-21.73541259765625,-54.99435806274414,-26.31635093688965,-48.46220397949219,-0.08387374877929688,-12.287006378173828
136,16,Hurricane Omar (2008),"Saint Leonard Catholic Church (Madison, Nebraska)",36,-29.03036117553711,-57.92073059082031,-28.964771270751953,-65.8713607788086,,8,10,-31.360319137573242,-63.481388092041016,-49.5966911315918,-62.45969772338867,-2.329957962036133,-5.560657501220703
136,20,Hurricane Omar (2008),"Saint Leonard Catholic Church (Madison, Nebraska)",36,-29.03036117553711,-57.92073059082031,-28.964771270751953,-65.8713607788086,,8,10,-28.964771270751953,-65.8713607788086,-49.4898681640625,-62.128395080566406,0.06558990478515625,-7.950630187988281
136,24,Hurricane Omar (2008),"Saint Leonard Catholic Church (Madison, Nebraska)",36,-29.03036117553711,-57.92073059082031,-28.964771270751953,-65.8713607788086,,8,10,-30.6110897064209,-65.42208862304688,-45.04439926147461,-65.3326416015625,-1.580728530883789,-7.5013580322265625
136,27,Hurricane Omar (2008),"Saint Leonard Catholic Church (Madison, Nebraska)",36,-29.03036117553711,-57.92073059082031,-28.964771270751953,-65.8713607788086,,8,10,-51.0308837890625,-86.33662414550781,-40.519493103027344,-65.36557006835938,-22.00052261352539,-28.4158935546875
137,16,"Waterfall Gully, South Australia",First Battle of Maryang San,37,-49.08938980102539,-39.72327423095703,-43.9156494140625,-61.375431060791016,,7,6,-46.432350158691406,-53.75392532348633,-62.07283401489258,-38.35686111450195,2.6570396423339844,-14.030651092529297
137,20,"Waterfall Gully, South Australia",First Battle of Maryang San,37,-49.08938980102539,-39.72327423095703,-43.9156494140625,-61.375431060791016,,7,6,-43.9156494140625,-61.375431060791016,-57.33920669555664,-38.626014709472656,5.173740386962891,-21.652156829833984
137,24,"Waterfall Gully, South Australia",First Battle of Maryang San,37,-49.08938980102539,-39.72327423095703,-43.9156494140625,-61.375431060791016,,7,6,-39.1919059753418,-69.24032592773438,-62.1893310546875,-28.96329116821289,9.897483825683594,-29.517051696777344
137,27,"Waterfall Gully, South Australia",First Battle of Maryang San,37,-49.08938980102539,-39.72327423095703,-43.9156494140625,-61.375431060791016,,7,6,-34.68246078491211,-52.821590423583984,-80.15349578857422,-37.43128967285156,14.406929016113281,-13.098316192626953
138,16,Laurence Olivier,"No result, Pts",38,-19.715410232543945,-51.12892532348633,-16.093706130981445,-60.50506591796875,,3,5,-22.751211166381836,-53.390769958496094,-28.372188568115234,-49.76752471923828,-3.0358009338378906,-2.2618446350097656
138,20,Laurence Olivier,"No result, Pts",38,-19.715410232543945,-51.12892532348633,-16.093706130981445,-60.50506591796875,,3,5,-16.093706130981445,-60.50506591796875,-27.879047393798828,-52.14221954345703,3.6217041015625,-9.376140594482422
138,24,Laurence Olivier,"No result, Pts",38,-19.715410232543945,-51.12892532348633,-16.093706130981445,-60.50506591796875,,3,5,-13.100687980651855,-53.49140930175781,-24.243770599365234,-49.96025848388672,6.61472225189209,-2.3624839782714844
138,27,Laurence Olivier,"No result, Pts",38,-19.715410232543945,-51.12892532348633,-16.093706130981445,-60.50506591796875,,3,5,-20.855972290039062,-49.40772247314453,-30.820274353027344,-50.333587646484375,-1.1405620574951172,1.7212028503417969
139,16,Corythosaurus,Grammy Award for Best Concept Music Video,39,-23.790302276611328,-44.34577941894531,-15.11125946044922,-75.74177551269531,,4,7,-18.33919906616211,-74.81205749511719,-27.699127197265625,-44.56333923339844,5.451103210449219,-30.466278076171875
139,20,Corythosaurus,Grammy Award for Best Concept Music Video,39,-23.790302276611328,-44.34577941894531,-15.11125946044922,-75.74177551269531,,4,7,-15.111259460449219,-75.74177551269531,-32.92510986328125,-38.903560638427734,8.67904281616211,-31.39599609375
139,24,Corythosaurus,Grammy Award for Best Concept Music Video,39,-23.790302276611328,-44.34577941894531,-15.11125946044922,-75.74177551269531,,4,7,-19.34591293334961,-62.56576919555664,-37.99189376831055,-37.603702545166016,4.444389343261719,-18.219989776611328
139,27,Corythosaurus,Grammy Award for Best Concept Music Video,39,-23.790302276611328,-44.34577941894531,-15.11125946044922,-75.74177551269531,,4,7,-24.51612091064453,-54.707366943359375,-33.56572341918945,-33.957706451416016,-0.7258186340332031,-10.361587524414062
140,16,The Litigators,Europium,40,-31.45474624633789,-20.73215103149414,-32.8181037902832,-29.14783477783203,,3,2,-28.263587951660156,-31.057369232177734,-43.944480895996094,-9.191283226013184,3.1911582946777344,-10.325218200683594
140,20,The Litigators,Europium,40,-31.45474624633789,-20.73215103149414,-32.8181037902832,-29.14783477783203,,3,2,-32.8181037902832,-29.14783477783203,-44.42357635498047,-5.661622524261475,-1.3633575439453125,-8.41568374633789
140,24,The Litigators,Europium,40,-31.45474624633789,-20.73215103149414,-32.8181037902832,-29.14783477783203,,3,2,-31.777400970458984,-30.33633041381836,-39.52362060546875,-14.444476127624512,-0.32265472412109375,-9.604179382324219
140,27,The Litigators,Europium,40,-31.45474624633789,-20.73215103149414,-32.8181037902832,-29.14783477783203,,3,2,-24.870952606201172,-19.744279861450195,-42.88307189941406,-20.98611831665039,6.583793640136719,0.9878711700439453
141,16,Sclerodermatineae,Species (film),41,-40.563819885253906,-31.44581413269043,-23.64341926574707,-34.28841781616211,,8,4,-30.109893798828125,-32.397212982177734,-46.53003692626953,-34.795021057128906,10.453926086425781,-0.9513988494873047
141,20,Sclerodermatineae,Species (film),41,-40.563819885253906,-31.44581413269043,-23.64341926574707,-34.28841781616211,,8,4,-23.64341926574707,-34.28841781616211,-48.74793243408203,-30.669858932495117,16.920400619506836,-2.8426036834716797
141,24,Sclerodermatineae,Species (film),41,-40.563819885253906,-31.44581413269043,-23.64341926574707,-34.28841781616211,,8,4,-26.195972442626953,-31.6544132232666,-49.728023529052734,-30.506975173950195,14.367847442626953,-0.20859909057617188
141,27,Sclerodermatineae,Species (film),41,-40.563819885253906,-31.44581413269043,-23.64341926574707,-34.28841781616211,,8,4,-44.6134147644043,-39.247379302978516,-53.83515167236328,-26.642759323120117,-4.049594879150391,-7.801565170288086
142,16,Norman Finkelstein,Blackwyche,42,-18.328182220458984,-35.08897399902344,-15.741653442382812,-44.57049560546875,,4,3,-12.552275657653809,-37.764976501464844,-32.7109489440918,-37.650146484375,5.775906562805176,-2.6760025024414062
142,20,Norman Finkelstein,Blackwyche,42,-18.328182220458984,-35.08897399902344,-15.741653442382812,-44.57049560546875,,4,3,-15.741653442382812,-44.57049560546875,-35.03396224975586,-39.247745513916016,2.586528778076172,-9.481521606445312
142,24,Norman Finkelstein,Blackwyche,42,-18.328182220458984,-35.08897399902344,-15.741653442382812,-44.57049560546875,,4,3,-14.156813621520996,-44.17558288574219,-39.453800201416016,-42.16127395629883,4.171368598937988,-9.08660888671875
142,27,Norman Finkelstein,Blackwyche,42,-18.328182220458984,-35.08897399902344,-15.741653442382812,-44.57049560546875,,4,3,-26.149730682373047,-44.036136627197266,-35.52287673950195,-36.07341003417969,-7.8215484619140625,-8.947162628173828
143,16,Frederick Reines,Liu Kang,43,-24.679086685180664,-19.074420928955078,-18.42330551147461,-28.327852249145508,,3,2,-15.479639053344727,-28.223052978515625,-36.499820709228516,-22.6175537109375,9.199447631835938,-9.148632049560547
143,20,Frederick Reines,Liu Kang,43,-24.679086685180664,-19.074420928955078,-18.42330551147461,-28.327852249145508,,3,2,-18.42330551147461,-28.327852249145508,-35.849029541015625,-22.423988342285156,6.255781173706055,-9.25343132019043
143,24,Frederick Reines,Liu Kang,43,-24.679086685180664,-19.074420928955078,-18.42330551147461,-28.327852249145508,,3,2,-21.750442504882812,-31.953411102294922,-33.69109344482422,-22.544464111328125,2.9286441802978516,-12.878990173339844
143,27,Frederick Reines,Liu Kang,43,-24.679086685180664,-19.074420928955078,-18.42330551147461,-28.327852249145508,,3,2,-20.760103225708008,-21.404090881347656,-36.12553024291992,-22.040630340576172,3.9189834594726562,-2.329669952392578
144,16,Mycena galericulata,Monty Can 't Buy Me Love,44,-26.409997940063477,-49.727256774902344,-20.419036865234375,-48.96571731567383,,7,8,-21.44479751586914,-54.51233673095703,-39.355316162109375,-50.36565017700195,4.965200424194336,-4.7850799560546875
144,20,Mycena galericulata,Monty Can 't Buy Me Love,44,-26.409997940063477,-49.727256774902344,-20.419036865234375,-48.96571731567383,,7,8,-20.419036865234375,-48.96571731567383,-45.93470764160156,-55.40260314941406,5.990961074829102,0.7615394592285156
144,24,Mycena galericulata,Monty Can 't Buy Me Love,44,-26.409997940063477,-49.727256774902344,-20.419036865234375,-48.96571731567383,,7,8,-25.8980770111084,-63.15796661376953,-50.35576629638672,-51.173824310302734,0.5119209289550781,-13.430709838867188
144,27,Mycena galericulata,Monty Can 't Buy Me Love,44,-26.409997940063477,-49.727256774902344,-20.419036865234375,-48.96571731567383,,7,8,-30.38498878479004,-42.20820236206055,-51.96703338623047,-61.429283142089844,-3.9749908447265625,7.519054412841797
145,16,Tropical Storm Abby (1964),Truth in Numbers?,45,-34.420013427734375,-35.90852737426758,-40.46768951416016,-51.49983596801758,,9,4,-37.17361068725586,-48.4325065612793,-61.709678649902344,-42.89079666137695,-2.7535972595214844,-12.523979187011719
145,20,Tropical Storm Abby (1964),Truth in Numbers?,45,-34.420013427734375,-35.90852737426758,-40.46768951416016,-51.49983596801758,,9,4,-40.467689514160156,-51.49983596801758,-59.612972259521484,-41.03227233886719,-6.047676086425781,-15.59130859375
145,24,Tropical Storm Abby (1964),Truth in Numbers?,45,-34.420013427734375,-35.90852737426758,-40.46768951416016,-51.49983596801758,,9,4,-53.89168930053711,-45.38385009765625,-65.458251953125,-42.494998931884766,-19.471675872802734,-9.475322723388672
145,27,Tropical Storm Abby (1964),Truth in Numbers?,45,-34.420013427734375,-35.90852737426758,-40.46768951416016,-51.49983596801758,,9,4,-49.35416793823242,-39.83563232421875,-37.99948501586914,-35.43464660644531,-14.934154510498047,-3.927104949951172
146,16,Perry the Platypus,Henry Hoʻolulu Pitman,46,-21.745542526245117,-45.43644714355469,-17.043012619018555,-57.189697265625,,5,6,-17.466693878173828,-55.555328369140625,-37.46780776977539,-38.69215393066406,4.278848648071289,-10.118881225585938
146,20,Perry the Platypus,Henry Hoʻolulu Pitman,46,-21.745542526245117,-45.43644714355469,-17.043012619018555,-57.189697265625,,5,6,-17.043012619018555,-57.189697265625,-38.898406982421875,-41.40235900878906,4.7025299072265625,-11.753250122070312
146,24,Perry the Platypus,Henry Hoʻolulu Pitman,46,-21.745542526245117,-45.43644714355469,-17.043012619018555,-57.189697265625,,5,6,-16.39067268371582,-67.34133911132812,-44.669227600097656,-40.027427673339844,5.354869842529297,-21.904891967773438
146,27,Perry the Platypus,Henry Hoʻolulu Pitman,46,-21.745542526245117,-45.43644714355469,-17.043012619018555,-57.189697265625,,5,6,-19.47840118408203,-57.246681213378906,-38.18014907836914,-53.18259811401367,2.267141342163086,-11.810234069824219
147,16,Battle of Merville Gun Battery,Gregory Helms,47,-37.085968017578125,-20.217988967895508,-22.027446746826172,-28.46621322631836,,6,3,-22.946077346801758,-28.899944305419922,-55.462825775146484,-13.591839790344238,14.139890670776367,-8.681955337524414
147,20,Battle of Merville Gun Battery,Gregory Helms,47,-37.085968017578125,-20.217988967895508,-22.027446746826172,-28.46621322631836,,6,3,-22.027446746826172,-28.46621322631836,-58.65629959106445,-15.577234268188477,15.058521270751953,-8.248224258422852
147,24,Battle of Merville Gun Battery,Gregory Helms,47,-37.085968017578125,-20.217988967895508,-22.027446746826172,-28.46621322631836,,6,3,-33.628536224365234,-32.21542739868164,-48.74795150756836,-14.876710891723633,3.4574317932128906,-11.997438430786133
147,27,Battle of Merville Gun Battery,Gregory Helms,47,-37.085968017578125,-20.217988967895508,-22.027446746826172,-28.46621322631836,,6,3,-38.26216506958008,-26.564586639404297,-52.14580535888672,-27.370594024658203,-1.1761970520019531,-6.346597671508789
148,16,Road to the North Pole,Elephanta Caves,48,-31.24509048461914,-21.590473175048828,-39.68016815185547,-39.51573181152344,,5,5,-39.044036865234375,-39.98314666748047,-38.67783737182617,-11.954543113708496,-7.798946380615234,-18.39267349243164
148,20,Road to the North Pole,Elephanta Caves,48,-31.24509048461914,-21.590473175048828,-39.68016815185547,-39.51573181152344,,5,5,-39.68016815185547,-39.51573181152344,-39.89330291748047,-12.557549476623535,-8.435077667236328,-17.92525863647461
148,24,Road to the North Pole,Elephanta Caves,48,-31.24509048461914,-21.590473175048828,-39.68016815185547,-39.51573181152344,,5,5,-35.0857048034668,-39.118675231933594,-48.226932525634766,-27.330610275268555,-3.8406143188476562,-17.528202056884766
148,27,Road to the North Pole,Elephanta Caves,48,-31.24509048461914,-21.590473175048828,-39.68016815185547,-39.51573181152344,,5,5,-30.86357307434082,-30.59899139404297,-47.200111389160156,-26.77214813232422,0.3815174102783203,-9.00851821899414
149,16,M-108 (Michigan highway),Irresistible (The X-Files),49,-48.72294616699219,-45.329872131347656,-41.35321807861328,-58.74288558959961,,9,10,-42.383872985839844,-53.381675720214844,-57.665374755859375,-37.14613342285156,6.339073181152344,-8.051803588867188
149,20,M-108 (Michigan highway),Irresistible (The X-Files),49,-48.72294616699219,-45.329872131347656,-41.35321807861328,-58.74288558959961,,9,10,-41.35321807861328,-58.74288558959961,-57.18446731567383,-39.98298263549805,7.369728088378906,-13.413013458251953
149,24,M-108 (Michigan highway),Irresistible (The X-Files),49,-48.72294616699219,-45.329872131347656,-41.35321807861328,-58.74288558959961,,9,10,-51.88682174682617,-58.19967269897461,-58.45292663574219,-46.46624755859375,-3.1638755798339844,-12.869800567626953
149,27,M-108 (Michigan highway),Irresistible (The X-Files),49,-48.72294616699219,-45.329872131347656,-41.35321807861328,-58.74288558959961,,9,10,-68.50796508789062,-56.21414566040039,-62.323875427246094,-51.04029846191406,-19.785018920898438,-10.884273529052734
150,16,T30 Howitzer Motor Carriage,The General in His Labyrinth,50,-57.114845275878906,-44.33218765258789,-51.87117004394531,-62.82428359985352,,8,6,-48.5349006652832,-53.58424377441406,-73.58372497558594,-39.18883514404297,8.579944610595703,-9.252056121826172
150,20,T30 Howitzer Motor Carriage,The General in His Labyrinth,50,-57.114845275878906,-44.33218765258789,-51.87117004394531,-62.82428359985352,,8,6,-51.87117004394531,-62.824283599853516,-71.96671295166016,-42.9495849609375,5.243675231933594,-18.492095947265625
150,24,T30 Howitzer Motor Carriage,The General in His Labyrinth,50,-57.114845275878906,-44.33218765258789,-51.87117004394531,-62.82428359985352,,8,6,-56.89031219482422,-61.39158248901367,-71.64605712890625,-47.684326171875,0.2245330810546875,-17.05939483642578
150,27,T30 Howitzer Motor Carriage,The General in His Labyrinth,50,-57.114845275878906,-44.33218765258789,-51.87117004394531,-62.82428359985352,,8,6,-67.36125183105469,-63.92682647705078,-69.88836669921875,-51.99704360961914,-10.246406555175781,-19.59463882446289
151,16,Richard Cresswell,Subtropical Storm Alpha (1972),51,-28.833940505981445,-40.047916412353516,-18.720705032348633,-73.56758880615234,,4,11,-18.86921501159668,-61.239219665527344,-29.20413589477539,-38.07523727416992,9.964725494384766,-21.191303253173828
151,20,Richard Cresswell,Subtropical Storm Alpha (1972),51,-28.833940505981445,-40.047916412353516,-18.720705032348633,-73.56758880615234,,4,11,-18.720705032348633,-73.56758880615234,-31.576379776000977,-36.20315170288086,10.113235473632812,-33.51967239379883
151,24,Richard Cresswell,Subtropical Storm Alpha (1972),51,-28.833940505981445,-40.047916412353516,-18.720705032348633,-73.56758880615234,,4,11,-20.311830520629883,-81.9146957397461,-28.334489822387695,-33.949684143066406,8.522109985351562,-41.86677932739258
151,27,Richard Cresswell,Subtropical Storm Alpha (1972),51,-28.833940505981445,-40.047916412353516,-18.720705032348633,-73.56758880615234,,4,11,-25.363893508911133,-51.47016906738281,-31.961034774780273,-46.598350524902344,3.4700469970703125,-11.422252655029297
152,16,Ulysses (poem),766th Independent Infantry Regiment (North Korea),52,-24.027111053466797,-49.54990768432617,-23.00649642944336,-85.67816925048828,,8,12,-21.614870071411133,-83.11376953125,-59.042667388916016,-46.72443771362305,2.412240982055664,-33.56386184692383
152,20,Ulysses (poem),766th Independent Infantry Regiment (North Korea),52,-24.027111053466797,-49.54990768432617,-23.00649642944336,-85.67816925048828,,8,12,-23.00649642944336,-85.67816925048828,-54.55272674560547,-47.27168655395508,1.0206146240234375,-36.12826156616211
